Zyklusnummer;Dämpfung;Dämpfung 2;Weg (Amplitude);Weg (Maximum);Weg (Mittelwert);Weg (Minimum);Weg (Spitze-Spitze);Weg in % (Amplitude);Weg in % (Maximum);Weg in % (Mittelwert);Weg in % (Minimum);Weg in % (Spitze-Spitze);Dynamische Steifigkeit;Dynamische Steifigkeit 2;Verlustarbeit;Verlustarbeit 2;Speicherarbeit;Speicherarbeit 2;Kraft (Amplitude);Kraft (Maximum);Kraft (Mittelwert);Kraft (Minimum);Kraft (Spitze-Spitze);Frequenz;Verlustwinkel;Verlustwinkel 2;Verlustfaktor;Verlustfaktor 2;Überwundenes Delta;Überwundene Steifigkeit;Dehnung (Amplitude);Dehnung (Maximum);Dehnung (Mittelwert);Dehnung (Minimum);Dehnung (Spitze-Spitze);Dehnung in % (Amplitude);Dehnung in % (Maximum);Dehnung in % (Mittelwert);Dehnung in % (Minimum);Dehnung in % (Spitze-Spitze);Spannung (Amplitude);Spannung (Maximum);Spannung (Mittelwert);Spannung (Minimum);Spannung (Spitze-Spitze);Temperatur
;;;mm;mm;mm;mm;mm;%;%;%;%;%;kN/mm;kN/mm;Nm;Nm;Nm;Nm;kN;kN;kN;kN;kN;Hz;°;°;;;;;mm;mm;mm;mm;mm;%;%;%;%;%;N/mm²;N/mm²;N/mm²;N/mm²;N/mm²;°C
20110.000000000;0.162874194;-nan(ind);1.652110504;0.926116942;-0.725993562;-2.378104066;3.304221008;1.652110504;0.926116942;-0.725993562;-2.378104066;3.304221008;1.907475447;nan;0.867820385;0.000000000;5.328163809;0.000000000;3.151360223;2.216136006;-0.935224217;-4.086584439;6.302720445;6.000000000;3.041371250;-nan(ind);0.053131855;-nan(ind);3.358347699;1790530.598825859;0.000000000;0.015230325;0.015230325;0.015230325;0.000000000;0.000000000;0.152303254;0.152303254;0.152303254;0.000000000;315.136022254;221.613600566;-93.522421687;-408.658443941;630.272044507;0.000000000
20130.000000000;0.162545473;-nan(ind);1.653377697;0.926634936;-0.726742761;-2.380120458;3.306755394;1.653377697;0.926634936;-0.726742761;-2.380120458;3.306755394;1.909840852;nan;0.866774901;0.000000000;5.332507162;0.000000000;3.157688270;2.226849966;-0.930838303;-4.088526573;6.315376539;6.000000000;3.029284832;-nan(ind);0.052920314;-nan(ind);3.366067108;1789240.501143183;0.000000000;0.015230325;0.015230325;0.015230325;0.000000000;0.000000000;0.152303254;0.152303254;0.152303254;0.000000000;315.768826953;222.684996622;-93.083830331;-408.852657285;631.537653907;0.000000000
20150.000000000;0.162818680;-nan(ind);1.652571566;0.927163126;-0.725408440;-2.377980006;3.305143133;1.652571566;0.927163126;-0.725408440;-2.377980006;3.305143133;1.907803249;nan;0.868009230;0.000000000;5.331140336;0.000000000;3.152781404;2.218567904;-0.934213500;-4.086994904;6.305562807;6.000000000;3.039812022;-nan(ind);0.053104564;-nan(ind);3.362181437;1789562.582376223;0.000000000;0.015230325;0.015230325;0.015230325;0.000000000;0.000000000;0.152303254;0.152303254;0.152303254;0.000000000;315.278140364;221.856790370;-93.421349994;-408.699490359;630.556280728;0.000000000
20170.000000000;0.162624120;-nan(ind);1.654637573;0.927452448;-0.727185125;-2.381822698;3.309275147;1.654637573;0.927452448;-0.727185125;-2.381822698;3.309275147;1.911497527;nan;0.869925131;0.000000000;5.349299537;0.000000000;3.162835630;2.231663774;-0.931171856;-4.094007487;6.325671260;6.000000000;3.033038946;-nan(ind);0.052986019;-nan(ind);3.363913393;1790324.109674126;0.000000000;0.015230325;0.015230325;0.015230325;0.000000000;0.000000000;0.152303254;0.152303254;0.152303254;0.000000000;316.283563018;223.166377382;-93.117185637;-409.400748655;632.567126037;0.000000000
20190.000000000;0.162093994;-nan(ind);1.649343235;0.920638084;-0.728705151;-2.378048386;3.298686470;1.649343235;0.920638084;-0.728705151;-2.378048386;3.298686470;1.907568291;nan;0.861263946;0.000000000;5.313361258;0.000000000;3.146234856;2.209910885;-0.936323971;-4.082558826;6.292469711;6.000000000;3.028370979;-nan(ind);0.052904319;-nan(ind);3.356679969;1790352.234692747;0.000000000;0.015230325;0.015230325;0.015230325;0.000000000;0.000000000;0.152303254;0.152303254;0.152303254;0.000000000;314.623485550;220.991088486;-93.632397064;-408.255882614;629.246971101;0.000000000
20210.000000000;0.162785750;-nan(ind);1.651214242;0.926311994;-0.724902248;-2.376116490;3.302428484;1.651214242;0.926311994;-0.724902248;-2.376116490;3.302428484;1.905252905;nan;0.865843404;0.000000000;5.318913982;0.000000000;3.145980732;2.212703612;-0.933277120;-4.079257852;6.291961464;6.000000000;3.041281266;-nan(ind);0.053130280;-nan(ind);3.357025562;1788986.143617759;0.000000000;0.015230325;0.015230325;0.015230325;0.000000000;0.000000000;0.152303254;0.152303254;0.152303254;0.000000000;314.598073198;221.270361228;-93.327711970;-407.925785169;629.196146397;0.000000000
20230.000000000;0.161765985;-nan(ind);1.654769707;0.928857177;-0.725912530;-2.380682237;3.309539414;1.654769707;0.928857177;-0.725912530;-2.380682237;3.309539414;1.907346952;nan;0.864385304;0.000000000;5.343430526;0.000000000;3.156219957;2.225505006;-0.930714951;-4.086934909;6.312439915;6.000000000;3.019787592;-nan(ind);0.052754093;-nan(ind);3.342846135;1790032.497398467;0.000000000;0.015230325;0.015230325;0.015230325;0.000000000;0.000000000;0.152303254;0.152303254;0.152303254;0.000000000;315.621995740;222.550500599;-93.071495141;-408.693490881;631.243991479;0.000000000
20250.000000000;0.161633291;-nan(ind);1.653340353;0.927570600;-0.725769753;-2.379110106;3.306680706;1.653340353;0.927570600;-0.725769753;-2.379110106;3.306680706;1.909585677;nan;0.861665185;0.000000000;5.330988318;0.000000000;3.157195057;2.227292033;-0.929903023;-4.087098080;6.314390113;6.000000000;3.011949381;-nan(ind);0.052616910;-nan(ind);3.343702936;1790022.991764684;0.000000000;0.015230325;0.015230325;0.015230325;0.000000000;0.000000000;0.152303254;0.152303254;0.152303254;0.000000000;315.719505658;222.729203319;-92.990302339;-408.709807997;631.439011316;0.000000000
20270.000000000;0.161818054;-nan(ind);1.654832175;0.927851583;-0.726980592;-2.381812767;3.309664349;1.654832175;0.927851583;-0.726980592;-2.381812767;3.309664349;1.909779460;nan;0.865132534;0.000000000;5.346328856;0.000000000;3.160364497;2.231976321;-0.928388177;-4.088752674;6.320728995;6.000000000;3.018319179;-nan(ind);0.052728393;-nan(ind);3.346799976;1789693.935139468;0.000000000;0.015230325;0.015230325;0.015230325;0.000000000;0.000000000;0.152303254;0.152303254;0.152303254;0.000000000;316.036449726;223.197632076;-92.838817650;-408.875267377;632.072899453;0.000000000
20290.000000000;0.162205058;-nan(ind);1.648976026;0.919013649;-0.729962377;-2.378938403;3.297952052;1.648976026;0.919013649;-0.729962377;-2.378938403;3.297952052;1.905687229;nan;0.862295498;0.000000000;5.316082664;0.000000000;3.142432554;2.198024295;-0.944408260;-4.086840814;6.284865109;6.000000000;3.036350265;-nan(ind);0.053043975;-nan(ind);3.352185424;1789734.542899162;0.000000000;0.015230325;0.015230325;0.015230325;0.000000000;0.000000000;0.152303254;0.152303254;0.152303254;0.000000000;314.243255425;219.802429460;-94.440825966;-408.684081391;628.486510851;0.000000000
20310.000000000;0.161299679;-nan(ind);1.650613143;0.925381427;-0.725231716;-2.375844859;3.301226286;1.650613143;0.925381427;-0.725231716;-2.375844859;3.301226286;1.907423531;nan;0.856710514;0.000000000;5.311297071;0.000000000;3.148418350;2.218460042;-0.929958307;-4.078376657;6.296836699;6.000000000;3.007936286;-nan(ind);0.052546675;-nan(ind);3.332384235;1789481.446679601;0.000000000;0.015230325;0.015230325;0.015230325;0.000000000;0.000000000;0.152303254;0.152303254;0.152303254;0.000000000;314.841834968;221.846004225;-92.995830743;-407.837665710;629.683669935;0.000000000
20330.000000000;0.161747473;-nan(ind);1.654483193;0.928020951;-0.726462241;-2.380945434;3.308966385;1.654483193;0.928020951;-0.726462241;-2.380945434;3.308966385;1.909605149;nan;0.864220486;0.000000000;5.343023104;0.000000000;3.159409624;2.223167948;-0.936241676;-4.095651299;6.318819247;6.000000000;3.016683115;-nan(ind);0.052699759;-nan(ind);3.341178883;1790769.441035952;0.000000000;0.015230325;0.015230325;0.015230325;0.000000000;0.000000000;0.152303254;0.152303254;0.152303254;0.000000000;315.940962356;222.316794783;-93.624167573;-409.565129929;631.881924712;0.000000000
20350.000000000;0.161431323;-nan(ind);1.651939296;0.926659260;-0.725280036;-2.377219332;3.303878592;1.651939296;0.926659260;-0.725280036;-2.377219332;3.303878592;1.908429324;nan;0.859537372;0.000000000;5.324477026;0.000000000;3.152609394;2.217097059;-0.935512335;-4.088121729;6.305218788;6.000000000;3.011433302;-nan(ind);0.052607878;-nan(ind);3.332163076;1790833.584213649;0.000000000;0.015230325;0.015230325;0.015230325;0.000000000;0.000000000;0.152303254;0.152303254;0.152303254;0.000000000;315.260939401;221.709705881;-93.551233520;-408.812172921;630.521878802;0.000000000
20370.000000000;0.161309822;-nan(ind);1.653804380;0.927833531;-0.725970848;-2.379775228;3.307608759;1.653804380;0.927833531;-0.725970848;-2.379775228;3.307608759;1.911894850;nan;0.860450016;0.000000000;5.334145209;0.000000000;3.161900076;2.229084200;-0.932815876;-4.094715952;6.323800152;6.000000000;3.002374763;-nan(ind);0.052449341;-nan(ind);3.338801973;1791580.436353103;0.000000000;0.015230325;0.015230325;0.015230325;0.000000000;0.000000000;0.152303254;0.152303254;0.152303254;0.000000000;316.190007612;222.908420028;-93.281587584;-409.471595196;632.380015225;0.000000000
20390.000000000;0.161458064;-nan(ind);1.653375187;0.925290170;-0.728085017;-2.381460205;3.306750375;1.653375187;0.925290170;-0.728085017;-2.381460205;3.306750375;1.910504705;nan;0.861895323;0.000000000;5.338199289;0.000000000;3.158781075;2.222037389;-0.936743686;-4.095524761;6.317562149;6.000000000;3.011176977;-nan(ind);0.052603392;-nan(ind);3.339366595;1790545.420398840;0.000000000;0.015230325;0.015230325;0.015230325;0.000000000;0.000000000;0.152303254;0.152303254;0.152303254;0.000000000;315.878107462;222.203738869;-93.674368593;-409.552476056;631.756214925;0.000000000
20410.000000000;0.161455992;-nan(ind);1.649666371;0.923999491;-0.725666880;-2.375333251;3.299332742;1.649666371;0.923999491;-0.725666880;-2.375333251;3.299332742;1.904614532;nan;0.856602773;0.000000000;5.305487641;0.000000000;3.141978544;2.202275360;-0.939703184;-4.081681728;6.283957087;6.000000000;3.015458866;-nan(ind);0.052678332;-nan(ind);3.331214192;1789556.300607567;0.000000000;0.015230325;0.015230325;0.015230325;0.000000000;0.000000000;0.152303254;0.152303254;0.152303254;0.000000000;314.197854370;220.227535956;-93.970318414;-408.168172784;628.395708740;0.000000000
20430.000000000;0.161266619;-nan(ind);1.652902105;0.926758376;-0.726143729;-2.379045834;3.305804210;1.652902105;0.926758376;-0.726143729;-2.379045834;3.305804210;1.910717258;nan;0.858995478;0.000000000;5.326554780;0.000000000;3.158228577;2.224509534;-0.933719043;-4.091947620;6.316457154;6.000000000;3.002421940;-nan(ind);0.052450166;-nan(ind);3.330469896;1791579.612775530;0.000000000;0.015230325;0.015230325;0.015230325;0.000000000;0.000000000;0.152303254;0.152303254;0.152303254;0.000000000;315.822857707;222.450953381;-93.371904326;-409.194762033;631.645715414;0.000000000
20450.000000000;0.161566753;-nan(ind);1.651877166;0.926468727;-0.725408439;-2.377285605;3.303754332;1.651877166;0.926468727;-0.725408439;-2.377285605;3.303754332;1.910925032;nan;0.859761086;0.000000000;5.321398562;0.000000000;3.156613426;2.229114542;-0.927498884;-4.084112310;6.313226853;6.000000000;3.008506683;-nan(ind);0.052556658;-nan(ind);3.330935646;1790892.192535607;0.000000000;0.015230325;0.015230325;0.015230325;0.000000000;0.000000000;0.152303254;0.152303254;0.152303254;0.000000000;315.661342639;222.911454229;-92.749888410;-408.411231049;631.322685278;0.000000000
20470.000000000;0.161881442;-nan(ind);1.654991788;0.928552621;-0.726439167;-2.381430955;3.309983576;1.654991788;0.928552621;-0.726439167;-2.381430955;3.309983576;1.912178965;nan;0.865110170;0.000000000;5.344097268;0.000000000;3.164640484;2.238244288;-0.926396196;-4.091036681;6.329280969;6.000000000;3.013868173;-nan(ind);0.052650492;-nan(ind);3.341798146;1791165.909401126;0.000000000;0.015230325;0.015230325;0.015230325;0.000000000;0.000000000;0.152303254;0.152303254;0.152303254;0.000000000;316.464048440;223.824428805;-92.639619636;-409.103668076;632.928096880;0.000000000
20490.000000000;0.160808816;-nan(ind);1.653531120;0.925990511;-0.727540609;-2.381071729;3.307062240;1.653531120;0.925990511;-0.727540609;-2.381071729;3.307062240;1.912802238;nan;0.857152345;0.000000000;5.330257165;0.000000000;3.162878027;2.239850851;-0.923027176;-4.085905203;6.325756055;6.000000000;2.990426647;-nan(ind);0.052240235;-nan(ind);3.330429818;1790188.171840226;0.000000000;0.015230325;0.015230325;0.015230325;0.000000000;0.000000000;0.152303254;0.152303254;0.152303254;0.000000000;316.287802729;223.985085147;-92.302717582;-408.590520311;632.575605458;0.000000000
20510.000000000;0.162118701;-nan(ind);1.649145364;0.924494743;-0.724650622;-2.373795986;3.298290728;1.649145364;0.924494743;-0.724650622;-2.373795986;3.298290728;1.905984152;nan;0.859115869;0.000000000;5.299301470;0.000000000;3.143244928;2.215069963;-0.928174965;-4.071419892;6.286489855;6.000000000;3.024050174;-nan(ind);0.052828696;-nan(ind);3.344439739;1788345.641236416;0.000000000;0.015230325;0.015230325;0.015230325;0.000000000;0.000000000;0.152303254;0.152303254;0.152303254;0.000000000;314.324492773;221.506996301;-92.817496472;-407.141989245;628.648985546;0.000000000
20530.000000000;0.161516550;-nan(ind);1.651677691;0.925714726;-0.725962965;-2.377640656;3.303355382;1.651677691;0.925714726;-0.725962965;-2.377640656;3.303355382;1.905731639;nan;0.858772825;0.000000000;5.316933915;0.000000000;3.147654433;2.216949557;-0.930704876;-4.078359309;6.295308867;6.000000000;3.013970618;-nan(ind);0.052652285;-nan(ind);3.326393770;1789788.135990083;0.000000000;0.015230325;0.015230325;0.015230325;0.000000000;0.000000000;0.152303254;0.152303254;0.152303254;0.000000000;314.765443326;221.694955711;-93.070487615;-407.835930941;629.530886652;0.000000000
20550.000000000;0.160979829;-nan(ind);1.655131507;0.928923088;-0.726208419;-2.381339926;3.310263014;1.655131507;0.928923088;-0.726208419;-2.381339926;3.310263014;1.910024345;nan;0.859049040;0.000000000;5.336376889;0.000000000;3.161341472;2.234158766;-0.927182706;-4.088524178;6.322682944;6.000000000;2.995605916;-nan(ind);0.052330878;-nan(ind);3.332154963;1789832.013220038;0.000000000;0.015230325;0.015230325;0.015230325;0.000000000;0.000000000;0.152303254;0.152303254;0.152303254;0.000000000;316.134147223;223.415876649;-92.718270574;-408.852417796;632.268294445;0.000000000
20570.000000000;0.161674253;-nan(ind);1.652699185;0.926958292;-0.725740893;-2.378440078;3.305398370;1.652699185;0.926958292;-0.725740893;-2.378440078;3.305398370;1.906208370;nan;0.860361409;0.000000000;5.321573413;0.000000000;3.150389020;2.218982233;-0.931406787;-4.081795807;6.300778040;6.000000000;3.015061257;-nan(ind);0.052671373;-nan(ind);3.336501340;1788141.329792932;0.000000000;0.015230325;0.015230325;0.015230325;0.000000000;0.000000000;0.152303254;0.152303254;0.152303254;0.000000000;315.038901981;221.898223301;-93.140678680;-408.179580660;630.077803962;0.000000000
20590.000000000;0.161165447;-nan(ind);1.655127152;0.927861334;-0.727265818;-2.382392971;3.310254305;1.655127152;0.927861334;-0.727265818;-2.382392971;3.310254305;1.907763151;nan;0.860348860;0.000000000;5.338295992;0.000000000;3.157590591;2.230491610;-0.927098982;-4.084689573;6.315181182;6.000000000;3.003717713;-nan(ind);0.052472844;-nan(ind);3.330426608;1787915.670535345;0.000000000;0.015230325;0.015230325;0.015230325;0.000000000;0.000000000;0.152303254;0.152303254;0.152303254;0.000000000;315.759059119;223.049160953;-92.709898166;-408.468957285;631.518118238;0.000000000
20610.000000000;0.160971003;-nan(ind);1.648296936;0.918004870;-0.730292065;-2.378589001;3.296593871;1.648296936;0.918004870;-0.730292065;-2.378589001;3.296593871;1.909397395;nan;0.853917600;0.000000000;5.304791438;0.000000000;3.147253875;2.203264263;-0.943989612;-4.091243487;6.294507750;6.000000000;3.003450036;-nan(ind);0.052468159;-nan(ind);3.328906978;1791166.599574954;0.000000000;0.015230325;0.015230325;0.015230325;0.000000000;0.000000000;0.152303254;0.152303254;0.152303254;0.000000000;314.725387487;220.326426271;-94.398961216;-409.124348703;629.450774973;0.000000000
20630.000000000;0.160899698;-nan(ind);1.650673793;0.925790174;-0.724883619;-2.375557412;3.301347586;1.650673793;0.925790174;-0.724883619;-2.375557412;3.301347586;1.906260067;nan;0.853969532;0.000000000;5.307465097;0.000000000;3.146613535;2.217869853;-0.928743682;-4.075357218;6.293227071;6.000000000;2.999914799;-nan(ind);0.052406288;-nan(ind);3.314870998;1788766.835994658;0.000000000;0.015230325;0.015230325;0.015230325;0.000000000;0.000000000;0.152303254;0.152303254;0.152303254;0.000000000;314.661353532;221.786985313;-92.874368220;-407.535721752;629.322707065;0.000000000
20650.000000000;0.161524503;-nan(ind);1.655021130;0.928478656;-0.726542475;-2.381563605;3.310042261;1.655021130;0.928478656;-0.726542475;-2.381563605;3.310042261;1.907400082;nan;0.863232417;0.000000000;5.344281523;0.000000000;3.156787440;2.224703559;-0.932083881;-4.088871322;6.313574881;6.000000000;3.014755066;-nan(ind);0.052666015;-nan(ind);3.339217613;1790146.688767271;0.000000000;0.015230325;0.015230325;0.015230325;0.000000000;0.000000000;0.152303254;0.152303254;0.152303254;0.000000000;315.678744034;222.470355888;-93.208388146;-408.887132179;631.357488067;0.000000000
20670.000000000;0.160092489;-nan(ind);1.653350953;0.928578138;-0.724772816;-2.378123769;3.306701907;1.653350953;0.928578138;-0.724772816;-2.378123769;3.306701907;1.913788068;nan;0.853159458;0.000000000;5.329166049;0.000000000;3.164163327;2.233316503;-0.930846825;-4.095010152;6.328326655;6.000000000;2.975598078;-nan(ind);0.051980725;-nan(ind);3.307237548;1793863.556689854;0.000000000;0.015230325;0.015230325;0.015230325;0.000000000;0.000000000;0.152303254;0.152303254;0.152303254;0.000000000;316.416332743;223.331650283;-93.084682460;-409.501015203;632.832665486;0.000000000
20690.000000000;0.161307127;-nan(ind);1.654885520;0.927647500;-0.727238020;-2.382123540;3.309771040;1.654885520;0.927647500;-0.727238020;-2.382123540;3.309771040;1.914814951;nan;0.862433986;0.000000000;5.346533666;0.000000000;3.168799536;2.241189236;-0.927610301;-4.096409837;6.337599073;6.000000000;3.000782114;-nan(ind);0.052421467;-nan(ind);3.331251088;1792454.336580511;0.000000000;0.015230325;0.015230325;0.015230325;0.000000000;0.000000000;0.152303254;0.152303254;0.152303254;0.000000000;316.879953626;224.118923575;-92.761030051;-409.640983677;633.759907252;0.000000000
20710.000000000;0.161412030;-nan(ind);1.650178565;0.921989933;-0.728188632;-2.378367197;3.300357129;1.650178565;0.921989933;-0.728188632;-2.378367197;3.300357129;1.908316739;nan;0.857799727;0.000000000;5.314348190;0.000000000;3.149063377;2.220831057;-0.928232320;-4.077295697;6.298126755;6.000000000;3.011940321;-nan(ind);0.052616752;-nan(ind);3.326698659;1790209.452153092;0.000000000;0.015230325;0.015230325;0.015230325;0.000000000;0.000000000;0.152303254;0.152303254;0.152303254;0.000000000;314.906337732;222.083105734;-92.823231998;-407.729569729;629.812675463;0.000000000
20730.000000000;0.161462903;-nan(ind);1.651333666;0.926696811;-0.724636855;-2.375970520;3.302667332;1.651333666;0.926696811;-0.724636855;-2.375970520;3.302667332;1.911612535;nan;0.858118267;0.000000000;5.314646591;0.000000000;3.156710135;2.235625702;-0.921084433;-4.077794567;6.313420269;6.000000000;3.003649888;-nan(ind);0.052471657;-nan(ind);3.331152911;1791426.752387301;0.000000000;0.015230325;0.015230325;0.015230325;0.000000000;0.000000000;0.152303254;0.152303254;0.152303254;0.000000000;315.671013475;223.562570202;-92.108443273;-407.779456747;631.342026949;0.000000000
20750.000000000;0.162124492;-nan(ind);1.653294891;0.926883310;-0.726411581;-2.379706472;3.306589781;1.653294891;0.926883310;-0.726411581;-2.379706472;3.306589781;1.911875717;nan;0.865126723;0.000000000;5.336187723;0.000000000;3.160894354;2.233776845;-0.927117509;-4.088011863;6.321788708;6.000000000;3.020601103;-nan(ind);0.052768331;-nan(ind);3.343828813;1791853.420060265;0.000000000;0.015230325;0.015230325;0.015230325;0.000000000;0.000000000;0.152303254;0.152303254;0.152303254;0.000000000;316.089435404;223.377684502;-92.711750902;-408.801186306;632.178870808;0.000000000
20770.000000000;0.162287072;-nan(ind);1.652936889;0.927977195;-0.724959694;-2.377896582;3.305873777;1.652936889;0.927977195;-0.724959694;-2.377896582;3.305873777;1.913519827;nan;0.865417945;0.000000000;5.332636376;0.000000000;3.162927508;2.238772982;-0.924154527;-4.087082035;6.325855017;6.000000000;3.020329352;-nan(ind);0.052763575;-nan(ind);3.347239929;1792342.657699392;0.000000000;0.015230325;0.015230325;0.015230325;0.000000000;0.000000000;0.152303254;0.152303254;0.152303254;0.000000000;316.292750849;223.877298176;-92.415452672;-408.708203521;632.585501697;0.000000000
20790.000000000;0.161521203;-nan(ind);1.653746585;0.927459540;-0.726287045;-2.380033630;3.307493170;1.653746585;0.927459540;-0.726287045;-2.380033630;3.307493170;1.915404005;nan;0.861969220;0.000000000;5.336570097;0.000000000;3.167592832;2.244847804;-0.922745029;-4.090337861;6.335185665;6.000000000;3.002375302;-nan(ind);0.052449350;-nan(ind);3.340370722;1793084.011769479;0.000000000;0.015230325;0.015230325;0.015230325;0.000000000;0.000000000;0.152303254;0.152303254;0.152303254;0.000000000;316.759283248;224.484780372;-92.274502876;-409.033786124;633.518566496;0.000000000
20810.000000000;0.161592516;-nan(ind);1.655222858;0.927539812;-0.727683046;-2.382905904;3.310445716;1.655222858;0.927539812;-0.727683046;-2.382905904;3.310445716;1.918359534;nan;0.864470713;0.000000000;5.349695251;0.000000000;3.175312550;2.250998477;-0.924314073;-4.099626623;6.350625100;6.000000000;3.001087734;-nan(ind);0.052426816;-nan(ind);3.335171782;1793022.731215524;0.000000000;0.015230325;0.015230325;0.015230325;0.000000000;0.000000000;0.152303254;0.152303254;0.152303254;0.000000000;317.531255003;225.099847727;-92.431407276;-409.962662279;635.062510006;0.000000000
20830.000000000;0.160935469;-nan(ind);1.649450633;0.924833431;-0.724617202;-2.374067835;3.298901266;1.649450633;0.924833431;-0.724617202;-2.374067835;3.298901266;1.912879308;nan;0.853491251;0.000000000;5.303313542;0.000000000;3.155199985;2.223388830;-0.931811155;-4.087011140;6.310399970;6.000000000;2.992285717;-nan(ind);0.052272771;-nan(ind);3.313139209;1792200.977352827;0.000000000;0.015230325;0.015230325;0.015230325;0.000000000;0.000000000;0.152303254;0.152303254;0.152303254;0.000000000;315.519998504;222.338883003;-93.181115500;-408.701114004;631.039997007;0.000000000
20850.000000000;0.160820172;-nan(ind);1.650845210;0.924777150;-0.726068060;-2.376913270;3.301690419;1.650845210;0.924777150;-0.726068060;-2.376913270;3.301690419;1.909343545;nan;0.853879975;0.000000000;5.309532786;0.000000000;3.152030644;2.227569538;-0.924461106;-4.076491751;6.304061289;6.000000000;2.994128851;-nan(ind);0.052305028;-nan(ind);3.316175618;1790445.377021218;0.000000000;0.015230325;0.015230325;0.015230325;0.000000000;0.000000000;0.152303254;0.152303254;0.152303254;0.000000000;315.203064429;222.756953805;-92.446110624;-407.649175053;630.406128858;0.000000000
20870.000000000;0.160765646;-nan(ind);1.653047742;0.928134172;-0.724913571;-2.377961313;3.306095485;1.653047742;0.928134172;-0.724913571;-2.377961313;3.306095485;1.910138381;nan;0.855993138;0.000000000;5.324477960;0.000000000;3.157549938;2.234462719;-0.923087219;-4.080637157;6.315099876;6.000000000;2.992298114;-nan(ind);0.052272988;-nan(ind);3.312835504;1790135.511274080;0.000000000;0.015230325;0.015230325;0.015230325;0.000000000;0.000000000;0.152303254;0.152303254;0.152303254;0.000000000;315.754993787;223.446271921;-92.308721865;-408.063715652;631.509987573;0.000000000
20890.000000000;0.160679973;-nan(ind);1.652858677;0.926663932;-0.726194745;-2.379053422;3.305717354;1.652858677;0.926663932;-0.726194745;-2.379053422;3.305717354;1.911790008;nan;0.855755896;0.000000000;5.325840430;0.000000000;3.159918703;2.225640118;-0.934278586;-4.094197289;6.319837407;6.000000000;2.989565745;-nan(ind);0.052225169;-nan(ind);3.311336745;1791146.744403537;0.000000000;0.015230325;0.015230325;0.015230325;0.000000000;0.000000000;0.152303254;0.152303254;0.152303254;0.000000000;315.991870342;222.564011779;-93.427858563;-409.419728905;631.983740684;0.000000000
20910.000000000;0.160043867;-nan(ind);1.654456072;0.926736914;-0.727719158;-2.382175230;3.308912144;1.654456072;0.926736914;-0.727719158;-2.382175230;3.308912144;1.912028712;nan;0.853688013;0.000000000;5.334087647;0.000000000;3.163367512;2.236069860;-0.927297652;-4.090665164;6.326735025;6.000000000;2.976201798;-nan(ind);0.051991291;-nan(ind);3.313857331;1789431.948014516;0.000000000;0.015230325;0.015230325;0.015230325;0.000000000;0.000000000;0.152303254;0.152303254;0.152303254;0.000000000;316.336751240;223.606986041;-92.729765199;-409.066516439;632.673502480;0.000000000
20930.000000000;0.160385230;-nan(ind);1.652470823;0.923487778;-0.728983045;-2.381453868;3.304941646;1.652470823;0.923487778;-0.728983045;-2.381453868;3.304941646;1.905698129;nan;0.854353333;0.000000000;5.326882871;0.000000000;3.149110555;2.217978036;-0.931132519;-4.080243074;6.298221110;6.000000000;2.995618124;-nan(ind);0.052331091;-nan(ind);3.320988971;1789339.134323802;0.000000000;0.015230325;0.015230325;0.015230325;0.000000000;0.000000000;0.152303254;0.152303254;0.152303254;0.000000000;314.911055509;221.797803614;-93.113251895;-408.024307404;629.822111018;0.000000000
20950.000000000;0.161518127;-nan(ind);1.651308280;0.925913309;-0.725394971;-2.376703251;3.302616561;1.651308280;0.925913309;-0.725394971;-2.376703251;3.302616561;1.907649137;nan;0.858380255;0.000000000;5.314451503;0.000000000;3.150116815;2.226363079;-0.923753736;-4.073870551;6.300233631;6.000000000;3.010908557;-nan(ind);0.052598694;-nan(ind);3.323743551;1789933.764061928;0.000000000;0.015230325;0.015230325;0.015230325;0.000000000;0.000000000;0.152303254;0.152303254;0.152303254;0.000000000;315.011681548;222.636307946;-92.375373602;-407.387055150;630.023363096;0.000000000
20970.000000000;0.160729606;-nan(ind);1.655494330;0.929479387;-0.726014943;-2.381509273;3.310988660;1.655494330;0.929479387;-0.726014943;-2.381509273;3.310988660;1.910352059;nan;0.858143733;0.000000000;5.339052050;0.000000000;3.162577002;2.236143427;-0.926433575;-4.089010576;6.325154003;6.000000000;2.990619828;-nan(ind);0.052243616;-nan(ind);3.326006381;1789553.985730171;0.000000000;0.015230325;0.015230325;0.015230325;0.000000000;0.000000000;0.152303254;0.152303254;0.152303254;0.000000000;316.257700160;223.614342708;-92.643357452;-408.901057613;632.515400321;0.000000000
20990.000000000;0.160925802;-nan(ind);1.651570852;0.925426129;-0.726144724;-2.377715576;3.303141705;1.651570852;0.925426129;-0.726144724;-2.377715576;3.303141705;1.908740598;nan;0.855601847;0.000000000;5.316747439;0.000000000;3.152420336;2.227346912;-0.925073424;-4.077493761;6.304840673;6.000000000;2.998481686;-nan(ind);0.052381207;-nan(ind);3.317568960;1789839.759546802;0.000000000;0.015230325;0.015230325;0.015230325;0.000000000;0.000000000;0.152303254;0.152303254;0.152303254;0.000000000;315.242033645;222.734691196;-92.507342450;-407.749376095;630.484067291;0.000000000
